settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
6578335391	12.02.2018 10:31:15 UTC	26.02.2018 10:35:01 UTC	28.02.2018 10:35:01 UTC	163.72	CAD																		
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	ItemPrice	Principal	13.99	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	ItemPrice	Shipping	3.92	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	ItemFees	Commission	-2.10	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	
6578335391						Order	702-5407380-9264223	702-5407380-9264223		DC586Qssk	Amazon.ca	Promotion	Shipping	-3.92	AFN	12.02.2018	12.02.2018 23:24:23 UTC	19590350795626			02-25CA-011-011200FBA05	1	CA Core Free Shipping 2016/03/16 6-42-44-87
6578335391						Order	702-3209042-2293035			DtmjwhT19	Amazon.ca	ItemPrice	Principal	59.99	MFN	26.02.2018	26.02.2018 04:00:59 UTC	21159159160394			02-23CA-011-010617FBM08	1	
6578335391						Order	702-3209042-2293035			DtmjwhT19	Amazon.ca	ItemFees	Commission	-9.00	MFN	26.02.2018	26.02.2018 04:00:59 UTC	21159159160394			02-23CA-011-010617FBM08	1	
6578335391						Order	701-6953847-3361852	701-6953847-3361852		DGVzSjGqk	Amazon.ca	ItemPrice	Principal	13.99	AFN	26.02.2018	26.02.2018 02:58:25 UTC	24668862862954			02-25CA-011-011200FBA05	1	
6578335391						Order	701-6953847-3361852	701-6953847-3361852		DGVzSjGqk	Amazon.ca	ItemPrice	Shipping	2.74	AFN	26.02.2018	26.02.2018 02:58:25 UTC	24668862862954			02-25CA-011-011200FBA05	1	
6578335391						Order	701-6953847-3361852	701-6953847-3361852		DGVzSjGqk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	26.02.2018	26.02.2018 02:58:25 UTC	24668862862954			02-25CA-011-011200FBA05	1	
